Section ID,Commodity code,Documents,
16,8463200000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8463300000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8463900000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8464100000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8464900000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8465200000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8466300000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8468100000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components | Technical standards for pressure equipment | Technical standards for simple pressure vessels,
16,8468200000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components | Technical standards for pressure equipment | Technical standards for simple pressure vessels,
16,8468800000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components | Technical standards for pressure equipment | Technical standards for simple pressure vessels,
16,8470100000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
16,8470300000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
16,8470500000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
16,8470900000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
16,8471300000,"Ecodesign requirements for computers and computer servers | Ecodesign requirements for standby and off mode, and networked standby, electric power consumption of electrical and electronic household and office equipment | General product safety | Marketing requirements for electrical and electronic equipment | Technical standards for civil aircrafts | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Voluntary - Eco-label for personal computers | Voluntary - Eco-label for personal, notebook and tablet computers",
16,8471500000,"Ecodesign requirements for computers and computer servers | Ecodesign requirements for standby and off mode, and networked standby, electric power consumption of electrical and electronic household and office equipment | Marketing requirements for electrical and electronic equipment | Technical standards for civil aircrafts | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Voluntary - Eco-label for personal computers",
16,8471800000,"Ecodesign requirements for computers and computer servers | Ecodesign requirements for standby and off mode, and networked standby, electric power consumption of electrical and electronic household and office equipment | Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Voluntary - Eco-label for personal computers",
16,8471900000,"Ecodesign requirements for computers and computer servers | Ecodesign requirements for standby and off mode, and networked standby, electric power consumption of electrical and electronic household and office equipment | Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Voluntary - Eco-label for personal computers",
16,8472100000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
16,8472300000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
16,8474100000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8474200000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8475100000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8477100000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8477200000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8477300000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8477400000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8478100000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8478900000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8479100000,Marketing of products containing fluorinated greenhouse gases | Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8479200000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8479400000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8479500000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8479600000,Labelling of energy-related products | Marketing of products containing fluorinated greenhouse gases | Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8482200000,Technical standards for motor vehicles,
16,8482300000,Technical standards for motor vehicles,
16,8482400000,Technical standards for motor vehicles,
16,8483200000,Technical standards for civil aircrafts | Technical standards for motor vehicles,
16,8486100000,Import requirements for firearms and warlike material | Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8486200000,Import requirements for firearms and warlike material | Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8486300000,Health control of articles in contact with food products | Import requirements for firearms and warlike material | Marketing requirements for electrical and electronic equipment | Technical standards for civil aircrafts | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components | Technical standards for radio equipment,
16,8486400000,Import requirements for firearms and warlike material | Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for lifts | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components | Technical standards for radio equipment,
16,8486900000,Import requirements for firearms and warlike material | Marketing requirements for electrical and electronic equipment | Technical standards for cableways for the carriage of passengers | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8506300000,Marketing requirements for batteries and accumulators | Technical standards for low voltage electrical equipment,
16,8506400000,Marketing requirements for batteries and accumulators | Technical standards for low voltage electrical equipment,
16,8506600000,Marketing requirements for batteries and accumulators | Technical standards for low voltage electrical equipment,
16,8508600000,Energy efficiency requirements for vacuum cleaners | Marketing requirements for electrical and electronic equipment | Technical standards for civil aircrafts | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8509400000,"Ecodesign requirements for standby and off mode, and networked standby, electric power consumption of electrical and electronic household and office equipment | Health control of articles in contact with food products | Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components",
16,8509800000,"Ecodesign requirements for standby and off mode, and networked standby, electric power consumption of electrical and electronic household and office equipment | Health control of articles in contact with food products | Marketing of products containing fluorinated greenhouse gases | Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components",
16,8509900000,"Ecodesign requirements for standby and off mode, and networked standby, electric power consumption of electrical and electronic household and office equipment | Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components",
16,8510100000,"Ecodesign requirements for standby and off mode, and networked standby, electric power consumption of electrical and electronic household and office equipment | Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components",
16,8510200000,"Ecodesign requirements for standby and off mode, and networked standby, electric power consumption of electrical and electronic household and office equipment | Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components",
16,8510300000,"Ecodesign requirements for standby and off mode, and networked standby, electric power consumption of electrical and electronic household and office equipment | Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components",
16,8510900000,"Ecodesign requirements for standby and off mode, and networked standby, electric power consumption of electrical and electronic household and office equipment | Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components",
16,8512100000,Marketing requirements for electrical and electronic equipment | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8513100000,"Ecodesign requirements for directional lamps, LED lamps and related equipment | Labelling of energy-related products | Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components",
16,8513900000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8514400000,Marketing requirements for electrical and electronic equipment | Radioactive products | Technical standards for electromagnetic compatibility | Technical standards for gas appliances | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8516400000,"Ecodesign requirements for standby and off mode, and networked standby, electric power consumption of electrical and electronic household and office equipment | Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for gas appliances | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components",
16,8517700000,Import requirements for firearms and warlike material | Marketing requirements for electrical and electronic equipment | Technical standards for civil aircrafts | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for motor vehicles,
16,8519300000,"Ecodesign requirements for standby and off mode, and networked standby, electric power consumption of electrical and electronic household and office equipment | Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment",
16,8519500000,"Ecodesign requirements for standby and off mode, and networked standby, electric power consumption of electrical and electronic household and office equipment | Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment",
16,8522100000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
16,8525500000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for marine equipment,
16,8525600000,Marketing requirements for electrical and electronic equipment | Technical standards for civil aircrafts | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for marine equipment | Technical standards for radio equipment,
16,8530100000,Marketing requirements for electrical and electronic equipment | Technical standards for components of the rail system | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
16,8530800000,Marketing requirements for electrical and electronic equipment | Technical standards for components of the rail system | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
16,8530900000,Marketing requirements for electrical and electronic equipment | Technical standards for components of the rail system | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
16,8531900000,Marketing requirements for electrical and electronic equipment | Technical standards for civil aircrafts | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
16,8532100000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for motor vehicles,
16,8532300000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for motor vehicles,
16,8532900000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for motor vehicles,
16,8533100000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
16,8533900000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
16,8534009000,Technical standards for electromagnetic compatibility,
16,8539500000,"Ecodesign requirements for directional lamps, LED lamps and related equipment | Ecodesign requirements for non-directional household lamps | General product safety | Import requirements for firearms and warlike material | Labelling of energy-related products | Marketing requirements for electrical and electronic equipment | Technical standards for civil aircrafts | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components | Technical standards for radio equipment",
16,8541100000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
16,8541300000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
16,8541500000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
16,8541600000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
16,8541900000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
16,8542900000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
16,8543100000,Import requirements for firearms and warlike material | Marketing requirements for electrical and electronic equipment | Radioactive products | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8543200000,Import requirements for firearms and warlike material | Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8543900000,Import requirements for firearms and warlike material | Marketing requirements for electrical and electronic equipment | Technical standards for civil aircrafts | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8544700000,Marketing requirements for electrical and electronic equipment | Technical standards for low voltage electrical equipment,
16,8545200000,Technical standards for low voltage electrical equipment | Technical standards for motor vehicles,
16,8546100000,Technical standards for low voltage electrical equipment,
16,8546200000,Technical standards for low voltage electrical equipment,
16,8547100000,Technical standards for low voltage electrical equipment,
16,8547900000,Technical standards for low voltage electrical equipment,
17,8601100000,Marketing of products containing fluorinated greenhouse gases | Ozone-depleting products | Technical standards for components of the rail system,
17,8601200000,Marketing of products containing fluorinated greenhouse gases | Ozone-depleting products | Technical standards for components of the rail system,
17,8602100000,Marketing of products containing fluorinated greenhouse gases | Technical standards for components of the rail system,
17,8602900000,Marketing of products containing fluorinated greenhouse gases | Technical standards for components of the rail system,
17,8603100000,Marketing of products containing fluorinated greenhouse gases | Ozone-depleting products | Technical standards for components of the rail system,
17,8603900000,Marketing of products containing fluorinated greenhouse gases | Ozone-depleting products | Technical standards for components of the rail system,
17,8606100000,Marketing of products containing fluorinated greenhouse gases | Ozone-depleting products | Technical standards for components of the rail system,
17,8606300000,Marketing of products containing fluorinated greenhouse gases | Ozone-depleting products | Technical standards for components of the rail system,
17,8607300000,Technical standards for cableways for the carriage of passengers | Technical standards for components of the rail system,
17,8609001000,Marketing of products containing fluorinated greenhouse gases | Radioactive products | Technical standards for components of the rail system,
17,8609009000,Marketing of products containing fluorinated greenhouse gases | Ozone-depleting products | Technical standards for components of the rail system,
17,8701100000,Ozone-depleting products | Technical standards for motor vehicles,
17,8701300000,Marketing of products containing fluorinated greenhouse gases | Ozone-depleting products | Technical standards for motor vehicles,
17,8702400000,Marketing of products containing fluorinated greenhouse gases | Ozone-depleting products | Technical standards for motor vehicles,
17,8703500000,Marketing of products containing fluorinated greenhouse gases | Ozone-depleting products | Technical standards for motor vehicles,
17,8703700000,Marketing of products containing fluorinated greenhouse gases | Ozone-depleting products | Technical standards for motor vehicles,
17,8703900000,Marketing of products containing fluorinated greenhouse gases | Ozone-depleting products | Technical standards for motor vehicles,
17,8704900000,Marketing of products containing fluorinated greenhouse gases | Ozone-depleting products | Radioactive products | Technical standards for motor vehicles,
17,8705100000,Marketing of products containing fluorinated greenhouse gases | Ozone-depleting products | Technical standards for motor vehicles,
17,8705200000,Marketing of products containing fluorinated greenhouse gases | Ozone-depleting products | Technical standards for motor vehicles,
17,8705300000,Marketing of products containing fluorinated greenhouse gases | Ozone-depleting products | Technical standards for motor vehicles,
17,8705400000,Marketing of products containing fluorinated greenhouse gases | Ozone-depleting products | Technical standards for motor vehicles,
17,8709900000,Marketing of products containing fluorinated greenhouse gases | Ozone-depleting products,
17,8711100000,Technical standards for motor vehicles,
17,8711400000,Technical standards for motor vehicles,
17,8711500000,Technical standards for motor vehicles,
17,8711900000,Technical standards for motor vehicles,
17,8713100000,Technical standards for medical devices,
17,8713900000,Technical standards for medical devices,
17,8715001000,General product safety,
17,8715009000,General product safety,
17,8716200000,Marketing of products containing fluorinated greenhouse gases | Technical standards for motor vehicles,
17,8716400000,Marketing of products containing fluorinated greenhouse gases | Radioactive products | Technical standards for motor vehicles,
17,8716800000,Marketing of products containing fluorinated greenhouse gases | Radioactive products | Technical standards for motor vehicles,
17,8902001000,Marketing of products containing fluorinated greenhouse gases | Ozone-depleting products | Technical standards for fishing vessels,
17,8902009000,Marketing of products containing fluorinated greenhouse gases | Ozone-depleting products | Technical standards for fishing vessels,
17,8904001000,Marketing of products containing fluorinated greenhouse gases | Ozone-depleting products,
17,8905200000,Marketing of products containing fluorinated greenhouse gases,
17,8906100000,Import requirements for firearms and warlike material | Marketing of products containing fluorinated greenhouse gases | Ozone-depleting products,
17,8907900000,Marketing of products containing fluorinated greenhouse gases,
18,9001300000,Import requirements for firearms and warlike material | Technical standards for medical devices,
18,9002200000,Import requirements for firearms and warlike material,
18,9005100000,Marketing requirements for electrical and electronic equipment,
18,9005800000,Import requirements for firearms and warlike material | Marketing requirements for electrical and electronic equipment,
18,9005900000,Marketing requirements for electrical and electronic equipment,
18,9006300000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for medical devices,
18,9006400000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
18,9007100000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
18,9008500000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
18,9008900000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
18,9010100000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
18,9010500000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
18,9010600000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
18,9011800000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for in vitro diagnostic medical devices | Technical standards for low voltage electrical equipment,
18,9013200000,Import requirements for firearms and warlike material | Marketing requirements for electrical and electronic equipment,
18,9014800000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for marine equipment,
18,9014900000,Technical standards for civil aircrafts | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
18,9016001000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
18,9016009000,Marketing requirements for electrical and electronic equipment | Technical standards for low voltage electrical equipment,
18,9017300000,Marketing requirements for electrical and electronic equipment | Technical standards for low voltage electrical equipment | Technical standards for material measures of length,
18,9017900000,Marketing requirements for electrical and electronic equipment | Technical standards for low voltage electrical equipment,
18,9018200000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for medical devices,
18,9019200000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for medical devices | Technical standards for pressure equipment | Technical standards for simple pressure vessels,
18,9020000010,Marketing requirements for electrical and electronic equipment | Radioactive products | Technical standards for civil aircrafts | Technical standards for electromagnetic compatibility | Technical standards for personal protective equipment | Technical standards for pressure equipment | Technical standards for simple pressure vessels,
18,9021400000,Technical standards for active implantable medical devices | Technical standards for medical devices,
18,9021500000,Technical standards for active implantable medical devices,
18,9022300000,Marketing requirements for electrical and electronic equipment | Radioactive products | Technical standards for electromagnetic compatibility | Technical standards for medical devices,
18,9023001000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
18,9023008000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
18,9024900000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
18,9026900000,Technical standards for civil aircrafts | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for motor vehicles,
18,9027200000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility,
18,9027300000,Marketing requirements for electrical and electronic equipment | Radioactive products | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
18,9027500000,Marketing requirements for electrical and electronic equipment | Radioactive products | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for medical devices,
18,9028100000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for meters,
18,9028200000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for meters,
18,9030100000,Marketing requirements for electrical and electronic equipment | Radioactive products | Technical standards for civil aircrafts | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
18,9030200000,Marketing requirements for electrical and electronic equipment | Technical standards for civil aircrafts | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
18,9030400000,Marketing requirements for electrical and electronic equipment | Technical standards for civil aircrafts | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
18,9030900000,Technical standards for civil aircrafts | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
18,9031100000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
18,9031200000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for motor vehicles,
18,9031900000,Marketing of products containing fluorinated greenhouse gases | Technical standards for civil aircrafts | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for motor vehicles,
18,9033001000,Import requirements for firearms and warlike material | Marketing of products containing fluorinated greenhouse gases | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
18,9033009000,Import requirements for firearms and warlike material | Marketing of products containing fluorinated greenhouse gases | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
18,9103100000,CITES - Endangered Species Protection | Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
18,9103900000,CITES - Endangered Species Protection | Marketing requirements for electrical and electronic equipment,
18,9104000010,Marketing requirements for electrical and electronic equipment | Technical standards for civil aircrafts | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for motor vehicles,
18,9104000090,Marketing requirements for electrical and electronic equipment | Technical standards for civil aircrafts | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for motor vehicles,
18,9106100000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
18,9106900000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
18,9107000010,Marketing requirements for electrical and electronic equipment | Technical standards for civil aircrafts | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
18,9107000090,Marketing requirements for electrical and electronic equipment | Technical standards for civil aircrafts | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
18,9108200000,Marketing requirements for electrical and electronic equipment,
18,9108900000,Marketing requirements for electrical and electronic equipment,
18,9111100000,Restriction on the use of certain chemical substances in jewellery products,
18,9111200000,Restriction on the use of certain chemical substances in jewellery products,
18,9111800000,Restriction on the use of certain chemical substances in jewellery products,
18,9111900000,Restriction on the use of certain chemical substances in jewellery products,
18,9113200000,CITES - Endangered Species Protection | Restriction on the use of certain chemical substances in jewellery products,
18,9201200000,CITES - Endangered Species Protection,
18,9201900000,CITES - Endangered Species Protection,
18,9208100000,CITES - Endangered Species Protection,
19,9301100000,Import requirements for firearms and warlike material,
19,9301200000,Import requirements for firearms and warlike material,
19,9301900000,Import requirements for firearms and warlike material,
19,9303100000,CITES - Endangered Species Protection | Import requirements for firearms and warlike material | Technical standards for pyrotechnic articles,
19,9303300000,CITES - Endangered Species Protection | Import requirements for firearms and warlike material | Technical standards for pyrotechnic articles,
19,9303900000,Import requirements for firearms and warlike material | Technical standards for pyrotechnic articles,
19,9305100000,Import requirements for firearms and warlike material,
20,9401100000,Technical standards for civil aircrafts,
20,9401300000,Voluntary - Eco-label for furniture,
20,9401400000,Voluntary - Eco-label for furniture,
20,9401800000,CITES - Endangered Species Protection | Voluntary - Eco-label for furniture,
20,9402100000,Marketing requirements for electrical and electronic equipment | Technical standards for medical devices | Voluntary - Eco-label for furniture,
20,9402900000,Marketing requirements for electrical and electronic equipment | Technical standards for medical devices | Voluntary - Eco-label for furniture,
20,9403500000,CITES - Endangered Species Protection | Control on illegal timber and timber products | General product safety | Voluntary - Eco-label for furniture,
20,9403700000,General product safety | Technical standards for civil aircrafts,
20,9404100000,General product safety | Voluntary - Eco-label for bed mattresses,
20,9404300000,General product safety | Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products,
20,9405300000,Labelling of energy-related products | Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment,
20,9406100000,Control on illegal timber and timber products | Marketing of products containing fluorinated greenhouse gases | Plant health control | Technical specifications for construction products,
20,9503001000,"Ecodesign requirements for standby and off mode, and networked standby, electric power consumption of electrical and electronic household and office equipment | Restriction on the use of certain chemical substances in toys | Technical standards for toys",
20,9503003000,"Ecodesign requirements for standby and off mode, and networked standby, electric power consumption of electrical and electronic household and office equipment | Marketing requirements for electrical and electronic equipment | Restriction on the use of certain chemical substances in toys | Technical standards for electromagnetic compatibility | Technical standards for toys",
20,9503007000,"Ecodesign requirements for standby and off mode, and networked standby, electric power consumption of electrical and electronic household and office equipment | Marketing requirements for electrical and electronic equipment | Restriction on the use of certain chemical substances in toys | Technical standards for toys",
20,9504200000,CITES - Endangered Species Protection | Marketing requirements for electrical and electronic equipment | Restriction on the use of certain chemical substances in toys,
20,9504400000,Marketing requirements for electrical and electronic equipment | Restriction on the use of certain chemical substances in toys | Technical standards for toys,
20,9504500000,"Ecodesign requirements for standby and off mode, and networked standby, electric power consumption of electrical and electronic household and office equipment | Marketing requirements for electrical and electronic equipment | Restriction on the use of certain chemical substances in toys | Technical standards for electromagnetic compatibility | Technical standards for toys",
20,9505900000,Marketing of products containing fluorinated greenhouse gases | Technical standards for toys,
20,9506400000,General product safety | Marketing requirements for electrical and electronic equipment | Technical standards for personal protective equipment,
20,9507100000,General product safety,
20,9507300000,General product safety,
20,9507900000,General product safety,
20,9601900000,CITES - Endangered Species Protection | Import requirements for seal products,
20,9602000010,General product safety,
20,9602000090,General product safety,
20,9606100000,General product safety | Restriction on the use of certain chemical substances in textile and leather products,
20,9606300000,Import requirements for seal products | Restriction on the use of certain chemical substances in textile and leather products,
20,9608200000,CITES - Endangered Species Protection | General product safety,
20,9608300000,CITES - Endangered Species Protection | General product safety,
20,9608400000,CITES - Endangered Species Protection | General product safety,
20,9608500000,CITES - Endangered Species Protection | General product safety,
20,9608600000,General product safety,
20,9609200000,General product safety,
20,9613100000,General product safety,
20,9613200000,CITES - Endangered Species Protection | General product safety | Marketing requirements for electrical and electronic equipment,
